39 1040
276 1039
289 1036
317 1025
352 1000
382 976
418 946
446 923
462 911
476 903
489 897
503 894
517 894
537 895
559 898
585 902
606 904
618 905
639 910
653 914
669 918
685 922
701 927
717 932
733 937
749 941
765 946
781 950
798 954
814 958
830 963
846 966
863 971
879 974
895 978
911 982
927 984
945 988
960 990
977 994
993 997
1010 1000
1026 1002
1042 1005
1059 1007
1076 1009
1092 1012
1109 1013
1125 1015
1143 1018
1159 1020
1175 1021
1192 1022
1209 1024
1225 1026
1242 1026
1258 1028
1275 1028
1291 1029
1308 1030
1324 1030
1342 1031
1358 1031
1376 1032
1391 1033
1408 1033
1425 1033
1442 1034
1459 1034
2005 1034
